eng_name,weight,category,Energy,Water,Protein,Fat,Ash,Carbohydrate,Total sugars,Sucrose,Glucose,Fructose,Lactose,Maltose,Galactose,Total Dietary Fiber,Water Soluble Dietary Fiber,Water Insoluble Dietary Fiber,Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Manganese,Selenium,Molybdenum,Iodine,Retinol,β-Carotene,Thiamin,Total Riboflavin,Total Niacin,Niacin equivalents,Nicotinic acid,Nicotinamide,Pantothenic acid,Total Vitamin B6,Pyridoxine,Biotin,Dietary Folate Equivalent,Food Folate,Folic acid,Cyanocobalamin,Total Ascorbic Acid,Vitamin D (Ergocalciferol + Cholecalciferol),Ergocalciferol,Cholecalciferol,Total Vitamin E,α-tocopherol,β-tocopherol,γ-tocopherol,δ-tocopherol,α-tocotrienol,β-tocotrienol,γ-tocotrienol,δ-tocotrienol,Total Vitamin K,Phylloquinone,Parquinone,Sum of 19 amino acids,Total essential amino acid,Isoleucine,Leucine,Lysine,Methionine,Phenylalanine,Threonine,Tryptophan,Valine,Histidine,Arginine,Total non-essential amino acid,Tyrosine,Cystine,Alanine,Aspartic acid,Glutamic acid,Glycine,Proline,Serine,Taurine,Cholesterol,Total fatty acid,Total essential fatty acid,Saturated Fatty acid,Butyric,Caproic,Caprylic,Capric,Lauric,Tridecanoic,Mysistic,Pentadecanoic,Palmitic,Heptadecanoic,Stearic,Arachidic,Henicosanoic,Begenic,Tricosanoic,Lignoceric,Monounsaturated fatty acid,Myristoleic ,Palmitoleic ,Heptadecenoic,Oleic ,Vaccenic,Gadoleic,Erucic,Nervonic,Polyunsaturated fatty acid,Linoleic,a-linolenic ,γ-linolenic,Eicosadienoic,Icosatrienoic ,Eicosatrienoic,Arachidonic,Timnodonic/Eicosapentaenoic(EPA),Docosadienoic,Clupanodonic/Docosapentaenoic (DPA),Docosahexaenoic (DHA),Total n-3 polyunsaturated Fatty acid,Total n-6 polyunsaturated Fatty acid,Trans fatty acid,Trans oleic ,Trans linolenic,Trans linolenic.1,Sodium Chloride Equivalent
S_black soybean milk (200ml),200.0,Snack_any,172.0,165.2,6.42,7.54,1.1,19.74,9.42,2.74,2.48,4.2,0.0,0.0,0.0,1.8,0.6,1.2,46.0,0.84,44.0,114.0,356.0,154.0,0.46,0.228,0.46799999999999997,3.8,65.24,0.0,0.0,0.0,0.122,0.038,0.0,0.0,0.0,0.0,0.752,0.0,0.034,5.2,0.0,0.0,0.0,0.0,0.3,1.9,0.0,1.9,2.52,0.36,0.0,1.48,0.6,0.02,0.02,0.02,0.02,0.0,0.0,0.0,6836.0,3104.0,362.0,584.0,384.0,128.0,374.0,350.0,32.0,340.0,142.0,408.0,3732.0,242.0,4.0,0.0,972.0,1694.0,314.0,492.0,14.0,0.0,0.0,7.2,3.38,2.32,0.0,0.0,121.22,88.22,690.58,0.0,269.02,0.0,801.66,5.02,302.14,22.78,2.22,17.02,0.0,8.74,1.46,0.0,4.98,0.0,1363.66,68.98,13.06,0.0,0.0,3.38,3017.9,355.04,0.0,2.72,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.36,3.02,0.04,4.0,23.0,7.54,0.4
S_almond,2.0,Snack_any,11.36,0.03,0.5148,0.9322,0.0866,0.4364,0.1164,0.1164,0.0,0.0,0.0,0.0,0.0,0.192,0.018000000000000002,0.174,8.18,0.0748,6.16,11.1,13.48,10.98,0.063,0.017,0.0443,0.059000000000000004,0.8294,0.0146,0.0,0.22,0.00026000000000000003,0.02878,0.0563,0.0,0.0,0.0,0.0,0.0,0.0,0.521,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1602,0.1396,0.0014,0.0078,0.0,0.003,0.0,0.0084,0.0,0.0,0.0,0.0,443.08,173.24,14.54,29.62,11.18,3.08,23.14,12.48,3.06,15.22,10.48,50.44,269.84,12.14,4.88,19.44,48.44,120.28,29.06,17.32,18.28,0.0,0.0,0.892,0.2186,0.0792,0.0,0.0,0.0,0.0,0.0544,0.0,0.636,0.1308,62.1964,0.4854,13.9108,1.1346,0.0,0.3182,0.0,0.3104,0.593,0.0,3.7844,0.0,575.3994,12.9212,0.8414,0.0,0.0,0.2186,217.333,1.2142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.2174,0.0012,0.4098,0.3264,0.3768,0.027999999999999997
S_peanut,2.0,Snack_any,11.34,0.054000000000000006,0.57,0.9248,0.053,0.3982,0.1036,0.1036,0.0,0.0,0.0,0.0,0.0,0.21,0.016,0.19399999999999998,1.34,0.0402,3.98,9.52,15.98,0.08,0.0732,0.01204,0.03536,0.0242,4.9842,0.0906,0.0,0.1,0.0017,0.00414,0.19776,0.0,0.0,0.0,0.0219,0.0,0.0005,0.5772,2.76,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.09300000000000001,0.0268,0.003,0.0598,0.0034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478.2,200.28,14.56,32.04,16.42,6.3,25.06,14.02,4.56,18.98,11.58,56.76,277.92,19.1,7.5,19.6,58.0,98.24,28.18,21.6,25.7,0.0,0.0,0.8846,0.3434,0.1708,0.0,0.0,0.0,0.0,0.0,0.0,0.3328,0.0802,94.6396,1.1606,29.4852,12.6808,0.1972,21.1218,0.3346,10.815,0.3688,0.0,0.4612,0.0,356.87699999999995,3.9814,7.0666,0.4,0.0,0.3438,342.8858,0.6108,0.0,0.3882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.3432,0.0012,0.2768,0.43,0.5486,0.0
S_walnut,2.0,Snack_any,13.42,0.057999999999999996,0.32,1.368,0.044000000000000004,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.066,0.0,7.38,9.74,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0038,0.0058,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
S_nuts,6.0,Snack_any,36.12,0.142,1.4048,3.225,0.1836,1.0446,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.402,0.034,0.368,11.1,0.18100000000000002,10.14,28.0,39.2,12.0,0.1362,0.029039999999999996,0.07966000000000001,0.0832,5.8136,0.1052,0.0,0.78,0.00576,0.03872,0.30806,0.0,0.0,0.0,0.0219,0.0,0.0005,1.0982,3.46,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0.2532,0.1664,0.0044,0.0676,0.0034,0.003,0.0,0.0084,0.0,0.0,0.0,0.0,921.28,373.52,29.1,61.66,27.6,9.38,48.2,26.5,7.62,34.2,22.06,107.2,547.76,31.24,12.38,39.04,106.44,218.52,57.24,38.92,43.98,0.0,0.0,1.7766,0.562,0.25,0.0,0.0,0.0,0.0,0.0544,0.0,0.9688,0.21100000000000002,156.836,1.646,43.396,13.8154,0.1972,21.44,0.3346,11.1254,0.9618,0.0,4.2456,0.0,932.2764,16.9026,7.9079999999999995,0.4,0.0,0.5624,560.2188,1.825,0.0,0.3882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.5606,0.0024,0.6866,0.7564,0.9254,0.03
S_fried-egg toast,111.2,Snack_any,156.144,78.5052,6.8521,5.6168,1.0514,19.1757,3.9385,0.1685,0.8985,0.8115,2.06,0.0,0.0,1.35,0.185,1.165,77.212,0.628,14.0,107.384,151.506,200.392,0.5870000000000001,0.04335,0.0806,18.5134,6.269,17.3654,54.7,281.264,0.08062000000000001,0.27669,0.70415,0.0,0.0,0.0,0.3929,0.0,0.00445,5.394,29.35,29.35,0.0,0.935,0.84,4.18,0.0,4.18,1.5612,0.4681,0.0361,0.3804,0.1581,0.1665,0.184,0.138,0.03,1.7746,1.7746,0.0,6677.55,2777.35,273.15,556.65,337.3,140.7,334.05,272.75,75.3,342.45,145.5,299.5,3900.2,249.5,141.7,267.85,476.4,1603.65,196.85,546.2,407.85,10.2,70.611,5.3419,1.0243,2.6062,67.554,45.948,30.346999999999998,62.626999999999995,147.795,2.042,299.0281,25.017,1383.1628,18.0316,467.4381,9.1713,0.643,7.122999999999999,36.024,4.2864,1.5486,20.824,80.6089,0.0,1369.1125,59.6593,13.7586,1.365,1.051,1.0523,931.61,88.3818,0.0,3.147,0.0,4.95,4.659,1.2329999999999999,0.555,2.864,14.144,0.1061,0.9463,0.1348,89.1432,31.3219,15.3608,0.5052
S_fried-egg toast,101.0,Snack_any,152.55,69.32,6.731,5.6001,0.9913,18.3576,3.34,0.0,0.665,0.615,2.06,0.0,0.0,1.11,0.15,0.96,74.7,0.565,12.9,103.6,127.1,199.0,0.574,0.0421,0.0693,18.3179,6.127999999999999,17.3654,54.7,5.1,0.0768,0.2726,0.6529,0.0,0.0,0.0,0.3783,0.0,0.0033,5.321000000000001,27.7,27.7,0.0,0.935,0.395,4.18,0.0,4.18,1.5247,0.4351,0.0361,0.3804,0.1581,0.163,0.184,0.138,0.03,1.0516,1.0516,0.0,6600.5,2746.6,270.9,553.0,333.5,140.0,331.2,270.2,74.4,339.5,144.2,289.7,3853.9,247.7,140.9,262.2,466.0,1583.1,194.7,544.3,404.8,10.2,70.611,5.3339,1.0188,2.6042,67.554,45.948,30.346999999999998,62.626999999999995,147.795,2.042,299.0066,25.017,1381.3578,18.0316,467.2976,9.1393,0.643,7.0675,36.024,4.1624,1.5481,20.824,80.6009,0.0,1368.6905,59.5743,13.7501,1.365,1.051,1.0468,926.5889999999999,87.9388,0.0,3.147,0.0,4.95,4.659,1.2329999999999999,0.555,2.864,14.144,0.1056,0.9413,0.1348,89.1432,31.3219,15.3608,0.5
S_sweet potato dango,61.0,Snack_any,110.66,34.0082,1.1166,1.0742,0.5974,24.2036,7.6874,1.7796,0.5334,0.386,0.0584,4.93,0.0,1.726,0.816,0.91,11.15,0.3002,11.87,33.78,193.64,10.58,0.185,0.06324,0.5008,2.2656,1.0290000000000001,1.5122,10.98,38.16,0.035460000000000005,0.03352,0.31274,0.0,0.0,0.0,0.32408000000000003,0.0007,0.006999999999999999,21.516,45.97,45.96,0.0,0.0424,3.572,0.032,0.0,0.032,0.2088,0.188,0.0,0.0048,0.0,0.0032,0.0128,0.0,0.0,0.0,0.064,0.0,1023.91,448.84,46.53,79.763,54.31,15.905999999999999,57.468999999999994,60.145,12.785,56.576,27.406,37.951,575.07,19.79,11.419,27.098000000000003,145.77,174.39,40.044000000000004,55.0,69.158,32.4,13.3544,1.03778,0.0738,0.58724,14.64,12.18,7.68,18.1,23.815,0.0,67.6608,7.2672,276.813,4.8808,95.7798,1.7922,0.1776,0.3,7.0712,0.18,0.31501999999999997,7.0896,20.7144,1.3,115.1292,6.5902,2.1672,0.06,0.4736,0.1092,85.602,7.0994,0.04,0.6216,0.0,1.2208,0.0,0.18,0.0,0.6144,2.8848,0.0098,0.068,0.02632,0.7064,0.4784,0.4816,0.018000000000000002
S_sweet potato mattang (sugar-glazed deep-fried sweet potato wedge),65.1,Snack_any,185.08900000000003,31.1483,0.52728,10.0283,0.5562,22.839920000000003,6.018,0.0,0.0,0.0,0.0,6.018,0.0,1.3693,0.6012,0.7681,8.816,0.23031999999999997,11.405999999999999,25.328000000000003,185.457,3.5010000000000003,0.12065,0.062279999999999995,0.49502799999999997,1.96835,0.7147100000000001,0.6890000000000001,0.0,16.027,0.032973,0.015701,0.299284,0.0,0.0,0.0,0.242966,0.0,0.006999999999999999,20.815,45.113,45.113,0.0,0.0,3.56,0.0,0.0,0.0,5.07977,0.72116,0.081,2.7558599999999998,1.52175,0.0,0.0,0.0,0.0,10.51864,10.51864,0.0,484.038,208.825,19.649,32.787,24.999000000000002,7.044,28.831,32.678000000000004,6.263999999999999,24.835,10.475,21.263,275.21299999999997,13.087,9.886000000000001,25.881999999999998,93.086,62.555,22.103,18.666,29.948,0.0,0.0,9.59447,5.77152,1.49327,0.0,0.0,0.0,0.0,2.815,0.0,7.814889999999999,0.0,1045.36388,8.12701,352.63465,30.95585,0.0,34.56084,0.00805,12.413839999999999,2.1916,0.0,7.9135,0.0,1966.96717,141.2631,73.01098,0.0,0.00581,5.77155,5112.197279999999,658.70717,0.0,0.02565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6611899999999999,5.11135,0.13805,3.04957,67.68522,66.89573,0.0
S_sweet potato shake,190.0,Snack_any,175.5,150.76,4.8469999999999995,4.723,1.4680000000000002,28.201999999999998,12.273,0.89,0.34,0.25,5.768,5.025,0.0,2.1,0.65,1.45,166.7,0.28,25.0,141.1,430.7,53.9,0.624,0.0615,0.6715,7.684,3.49,8.512,77.0,18.5,0.0594,0.2393,0.6484,0.0,0.0,0.0,0.7105,0.0,0.003,28.21,20.8,20.8,0.0,0.47600000000000003,8.786,0.0,0.0,0.0,0.335,0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4724.2,2137.9,188.5,498.7,348.3,109.3,216.5,211.6,48.9,247.2,112.7,156.2,2586.3,202.9,59.5,160.9,401.6,948.2,99.0,451.0,263.2,0.0,13.565999999999999,4.48,0.166,3.068,124.95,85.848,46.382,101.685,187.797,3.3739999999999997,496.69199999999995,38.71,1348.213,23.24,590.347,9.859,0.546,4.466,0.0,2.986,1.036,33.726,76.524,0.0,894.47,21.055999999999997,3.514,3.822,1.31,0.18,138.737,15.75,0.0,1.8619999999999999,0.0,7.784,10.038,1.176,1.554,2.254,0.0,0.019,0.161,0.196,153.006,34.118,12.376,0.14
S_dried persimmon,40.0,Snack_any,85.6,15.76,0.772,0.032,0.456,22.98,11.904000000000002,0.0,6.52,5.3839999999999995,0.0,0.0,0.0,3.4,1.8,1.6,5.6,0.248,7.2,27.6,220.4,0.4,0.256,0.006,0.192,0.44799999999999995,0.7040000000000001,0.136,0.0,114.4,0.0036,0.0972,0.1752,0.0,0.0,0.0,0.2384,0.0,0.0128,0.972,18.0,18.0,0.0,0.0,1.068,0.0,0.0,0.0,0.168,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.8,238.8,28.4,41.2,20.4,7.6,27.2,39.6,1.6,33.6,13.2,26.0,262.0,10.8,8.8,30.4,50.0,90.4,23.6,20.8,27.2,0.0,0.0,0.027999999999999997,0.004,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.464,0.0,2.2359999999999998,0.0,0.0,0.0,0.0,0.0,0.012,0.0,3.512,0.0,0.628,8.964,0.0,0.0,0.0,0.004,0.0,5.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0
S_Fusilli salad,40.0,Snack_any,68.85,23.005,2.1005,0.085,0.4045,14.405,1.4269999999999998,0.505,0.434,0.488,0.0,0.0,0.0,0.535,0.215,0.32,3.2,0.2635,2.95,33.6,95.95,53.85,0.0525,0.01085,0.0312,0.37,1.1285,0.0,0.0,83.05,0.02515,0.02925,0.42495,0.0,0.0,0.0,0.03595,0.0,0.0034,0.4525,6.5,6.5,0.0,0.0,11.434000000000001,0.0,0.0,0.0,0.2175,0.2015,0.0055,0.0095,0.0,0.001,0.0,0.0,0.0,0.657,0.657,0.0,209.65,64.7,4.9,8.7,8.1,1.45,7.7,7.7,1.95,6.05,4.2,13.95,144.95,3.45,2.7,8.8,35.0,75.05,5.55,3.9,10.5,0.0,0.0,0.025,0.015,0.0075,0.0,0.0,0.0,0.018000000000000002,0.085,0.0,0.294,0.0,5.442,0.0,1.1235,0.115,0.0,0.0805,0.0,0.0965,0.0025,0.0,0.114,0.0,1.9475,0.2145,0.0,0.0,0.0,0.015,11.6505,3.1255,0.0,0.07400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035,0.0115,0.0,0.0,0.0,0.0,0.135
S_tomato tofu salad,70.0,Snack_any,96.25,52.275,2.6510000000000002,5.966,1.0355,8.0795,5.3,4.6725,0.2725,0.355,0.0,0.0,0.0,1.23,0.375,0.855,17.15,0.478,22.0,47.25,119.8,240.2,0.3225,0.031,0.22715,0.486,11.895999999999999,0.1575,0.0,88.7,0.02205,0.1633,0.2536,0.0,0.0,0.0,0.0502,0.0,0.00725,0.354,12.3,12.3,0.0,0.0,12.2415,0.0,0.0,0.0,2.0225,0.7405,0.013999999999999999,0.887,0.38,0.0015,0.0,0.0,0.0,3.53,3.53,0.0,2241.8,969.05,95.0,180.9,131.2,26.15,116.05,93.05,24.45,94.7,54.45,153.1,1272.75,70.0,37.8,102.1,274.4,450.4,93.85,117.25,126.95,0.0,0.0,5.693,1.022,0.9365,0.0,0.0,0.0,0.018000000000000002,0.085,0.0,1.5065,0.172,722.5315,4.7355,171.4775,20.8015,0.488,8.783999999999999,0.532,4.4895,3.728,0.0,58.8895,0.0,3489.3705,167.551,13.122,0.0,0.0,1.024,905.4615,116.79299999999999,0.0,0.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11800000000000001,0.9059999999999999,0.005,2.6,2.0925,0.816,0.605
S_fruit salad,55.0,Snack_any,58.65,44.165,0.345,3.8135,0.2325,6.399,2.141,0.3225,0.415,1.4035,0.0,0.0,0.0,0.545,0.24,0.305,9.8,0.085,1.05,9.5,61.35,22.75,0.0125,0.00585,0.00785,0.027000000000000003,0.674,0.0,1.0,26.5,0.0301,0.01525,0.1479,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.45,0.45,0.0,0.0,11.2375,0.0,0.0,0.0,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.35,12.75,1.5,1.7,1.75,0.4,1.6,2.25,0.0,1.9,0.65,1.0,41.6,1.35,0.6,1.1,25.7,5.3,1.55,1.4,3.25,1.35,0.0,0.0075,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.203,0.0,1.9175,0.0,0.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457,0.034,0.0,0.0,0.0,0.005,4.065,0.2795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.055
S_fruit salad (mayonnaise),55.0,Snack_any,59.35,43.985,0.335,3.8125,0.2225,6.6,2.785,0.5375,0.655,1.5925,0.0,0.0,0.0,0.675,0.3,0.375,10.1,0.09,0.75,9.4,59.25,22.75,0.0125,0.00225,0.00875,0.045,1.09,0.0,1.0,29.0,0.0285,0.01225,0.172,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.75,0.75,0.0,0.0,11.1025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.25,13.25,1.5,2.5,1.75,0.0,1.5,2.25,0.0,2.0,0.75,1.0,34.0,0.75,0.0,0.0,19.0,6.0,1.75,2.0,2.25,2.25,0.0,0.0075,0.005,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7225,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.395,0.0,0.0,0.0,0.0,0.005,3.73,0.2725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.055
S_fruit soft tofu smoothie,85.0,Snack_any,60.25,70.445,1.901,1.146,0.3645,11.1435,3.3310000000000004,0.43,0.524,1.274,0.0,1.103,0.0,0.54,0.24,0.3,22.6,0.54,0.6,37.0,139.8,2.2,0.01,0.0018,0.006999999999999999,0.0545,0.872,0.0,0.0,23.0,0.07835,0.0158,0.2976,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.6,0.6,0.0,0.0,8.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,10.65,1.2,2.0,1.4,0.0,1.2,1.85,0.0,1.6,0.6,0.8,27.85,0.6,0.0,0.0,15.35,5.0,1.55,1.6,1.95,1.8,0.0,0.006,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3780000000000001,0.0,0.29600000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.0,0.0,0.0,0.0,0.004,2.984,0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0
S_tangerine,80.0,Snack_any,31.2,71.2,0.56,0.08,0.24,7.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4,0.0,0.0,8.8,138.4,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.10400000000000001,0.032,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_tangerine (50g),50.0,Snack_any,19.5,44.5,0.35,0.05,0.15,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,5.5,86.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.065,0.02,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S_honey-filled rice cake,40.0,Snack_any,84.0,19.4,1.236,0.584,0.324,18.456,2.9560000000000004,2.9560000000000004,0.0,0.0,0.0,0.0,0.0,0.64,0.32,0.32,10.0,0.152,5.6,14.4,7.2,99.2,0.132,0.0284,0.0712,2.556,7.684,2.088,0.0,0.0,0.0,0.0048,0.0724,0.0,0.0,0.0,0.0,0.0,0.0,0.08800000000000001,7.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.012,0.0,0.16,0.012,0.012,0.0,0.027999999999999997,0.004,0.0,0.0,0.0,1120.0,518.0,40.8,86.4,24.0,33.2,54.4,42.8,62.8,57.6,20.8,95.2,602.0,73.2,2.4,59.2,97.6,218.0,49.6,44.8,57.2,0.0,0.0,0.56,0.284,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,83.07600000000001,0.308,22.5,1.9680000000000002,0.0,0.868,0.0,0.7,0.16,0.0,0.536,0.0,152.092,5.684,0.8240000000000001,0.0,0.72,0.284,270.96,13.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.272,0.004,0.5920000000000001,2.28,0.604,0.24
S_honey-filled fried pancake,40.0,Snack_any,84.0,19.4,1.236,0.584,0.324,18.456,2.9560000000000004,2.9560000000000004,0.0,0.0,0.0,0.0,0.0,0.64,0.32,0.32,10.0,0.152,5.6,14.4,7.2,99.2,0.132,0.0284,0.0712,2.556,7.684,2.088,0.0,0.0,0.0,0.0048,0.0724,0.0,0.0,0.0,0.0,0.0,0.0,0.08800000000000001,7.6,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.012,0.0,0.16,0.012,0.012,0.0,0.027999999999999997,0.004,0.0,0.0,0.0,1120.0,518.0,40.8,86.4,24.0,33.2,54.4,42.8,62.8,57.6,20.8,95.2,602.0,73.2,2.4,59.2,97.6,218.0,49.6,44.8,57.2,0.0,0.0,0.56,0.284,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,2.06,0.0,83.07600000000001,0.308,22.5,1.9680000000000002,0.0,0.868,0.0,0.7,0.16,0.0,0.536,0.0,152.092,5.684,0.8240000000000001,0.0,0.72,0.284,270.96,13.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.272,0.004,0.5920000000000001,2.28,0.604,0.24
S_steamed rice cake,40.0,Snack_any,73.2,21.48,2.332,0.16399999999999998,0.44799999999999995,15.575999999999999,0.376,0.376,0.0,0.0,0.0,0.0,0.0,1.24,0.48,0.76,7.2,0.35200000000000004,11.2,34.0,78.0,93.2,0.36,0.0552,0.184,0.9,25.164,0.0,0.0,0.8,0.012,0.0124,0.1,0.0,0.0,0.0,0.0,0.0,0.0196,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292,0.016,0.004,0.08800000000000001,0.136,0.016,0.004,0.02,0.008,0.0,0.0,0.0,2105.6,946.0,93.2,174.8,86.4,37.2,119.2,92.4,36.4,111.2,56.0,139.2,1159.6,116.0,1.6,101.6,226.8,413.2,88.0,96.4,116.0,0.0,0.0,0.156,0.07200000000000001,0.064,0.0,0.0,0.0,0.0,0.0,0.0,2.1319999999999997,0.0,53.536,0.0,4.4319999999999995,0.47600000000000003,0.0,1.064,0.0,0.988,0.02,0.0,0.0,0.0,19.9,2.004,0.0,0.0,0.0,0.07200000000000001,59.528,12.895999999999999,0.0,0.0,0.0,0.0,0.35600000000000004,0.0,0.0,0.0,0.0,0.012,0.06,0.0,0.248,0.608,0.0,0.24
