name,weight,Class,Energy,Protein,Fat,Carbohydrate,Total Dietary,Calcium,Iron,Sodium,Vitamin A,Vitamin B1 (Thiamine),Vitamin B2 (Rivoflavin),Vitamin C,Linoleic Acid,Alpha-Linolenic Acid
오리채소볶음,70.4,볶음,78.07,6.22256,4.66712,2.92648,0.8456,12.402,0.92954,170.226,37.83516667,0.080806,0.139112,4.22972,1112.66696,141.56474
오믈렛,52.2,볶음,77.327,5.2721,5.114,1.9653,0.048,27.331,0.7886,88.363,57.17433333,0.03447,0.20941,0.2595,1459.8328,141.2136
오삼불고기,67.5,볶음,82.887,7.30206,3.71502,4.89848,0.3916,9.183,0.44414,122.522,26.92116667,0.108886,0.049912,1.72472,1297.77076,141.81834
오이닭살참깨볶음,53.3,볶음,43.221,7.34396,0.53939,1.96251,0.1701,6.28,0.16779,109.804,4.019583333,0.062425,0.064492,2.25,153.53755,4.71965
오이소고기볶음,64.2,볶음,118.28,5.22233,9.89742,1.89745,0.2943,9.539,0.82492,114.108,8.6235,0.011508,0.144676,3.07736,1161.03173,139.9901
오이오믈렛,62.2,볶음,78.727,5.3941,5.116,2.2703,0.118,29.131,0.8086,88.663,57.68266667,0.03467,0.21281,1.3845,1460.6518,141.8946
오징어간장볶음,64.3,볶음,65.841,7.9363,2.78598,1.82908,0.341,9.217,0.2116,177.638,23.04616667,0.02724,0.04704,1.289,1104.4695,132.87274
오징어굴소스볶음,77.4,볶음,76.454,8.09433,2.7956,4.42493,0.5483,12.125,0.21832,313.03,23.18366667,0.034028,0.045886,2.70886,1105.39873,135.25074
오징어두루치기,65.2,볶음,65.82,7.95703,2.59972,2.35755,0.5803,13.099,0.18492,154.198,32.28183334,0.036298,0.037876,1.75616,1029.78613,136.6665
오징어떡볶음,80.4,볶음,98.384,8.54443,2.8466,9.26463,0.5063,13.685,0.25252,216.8,29.35033334,0.031698,0.054346,1.32816,1123.53033,136.01754
오징어볶음,70.4,볶음,68.384,8.10843,2.7971,2.40263,0.5863,15.935,0.24852,178.3,29.45033334,0.032398,0.055146,2.99016,1105.90783,138.31304
오징어볶음+소면,90.4,볶음,142.084,10.14393,3.0491,17.31263,0.9363,18.235,0.40902,432.85,29.4045,0.055398,0.069846,2.37416,1240.69633,144.02404
오징어불고기,74.3,볶음,69.937,8.04513,2.8038,2.93363,0.6583,13.444,0.21332,155.424,26.056,0.035648,0.036366,3.25686,1113.11103,136.80334
오징어새우볶음,76.2,볶음,69.734,8.4342,2.69188,2.72058,0.725,32.556,0.7413,192.612,35.75183334,0.02721,0.07428,3.4996,1107.0147,140.73134
오징어채소볶음,69.5,볶음,67.687,8.10436,2.79622,2.19838,0.5026,11.183,0.25324,177.792,24.14616667,0.029126,0.054742,2.77122,1106.10046,135.97974
오징어청경채볶음,81.3,볶음,68.057,8.23273,2.8055,2.21323,0.6383,27.914,0.28812,180.164,45.056,0.044028,0.063706,4.13196,1106.80743,144.08534
우엉불고기,70.5,볶음,112.157,5.57486,8.13002,4.34168,1.2176,14.633,0.96474,115.502,30.83283334,0.019376,0.167992,1.42422,242.70496,12.99914
우엉소고기볶음,50.4,볶음,128.084,5.27583,10.0887,3.73033,0.7093,11.115,0.84972,113.45,7.812833333,0.009558,0.159056,0.34336,1245.43973,141.02374
유산슬,64.4,볶음,56.804,6.84853,1.8227,3.22313,0.5793,14.265,0.47982,148.56,27.76283334,0.048208,0.087616,4.98286,641.60753,71.07814
제육깻잎볶음,56.3,볶음,84.531,6.4735,5.59598,1.98488,0.635,11.387,0.3743,112.008,37.72116667,0.21517,0.084,1.1296,1599.4677,161.27234
제육볶음,67.4,볶음,153.31,4.55256,12.93592,4.66028,0.6196,9.602,0.28094,139.906,31.71016667,0.162996,0.092682,2.71672,2159.20676,229.49534
제육불고기,64.4,볶음,146.384,4.50143,12.9419,2.93593,0.6583,11.125,0.28682,92.37,31.767,0.162458,0.077486,3.38886,2159.05603,230.96634
제육숙주불고기,69.2,볶음,144.864,4.6111,12.93918,2.46398,0.69,9.786,0.276,92.372,31.756,0.16923,0.08349,3.191,2158.6958,230.75984
제육짜장볶음,75.5,볶음,87.585,6.94495,4.4531,4.8991,0.958,12.045,0.42315,77.035,49.425,0.171085,0.08072,4.975,1423.0987,157.502
조랭이떡소불고기,78.5,볶음,139.657,5.75486,8.17612,10.71578,0.6476,11.173,0.85704,154.152,31.9795,0.017876,0.155532,2.00222,252.67396,12.20814
주꾸미떡볶음,85.2,볶음,77.904,5.326,2.54868,8.52918,1.102,18.426,0.7634,102.052,32.19183333,0.0325,0.12298,3.245,1176.6443,140.70544
주꾸미볶음,70.4,볶음,55.374,4.95933,2.5179,3.26613,0.9203,15.165,0.78272,75.35,33.1945,0.030178,0.126026,2.75936,1164.45703,140.31144
주꾸미채소간장볶음,72.9,볶음,43.725,5.03508,1.31201,3.14756,0.7538,16.914,0.69357,97.783,15.0405,0.024066,0.136976,2.62982,553.94866,71.43032
주꾸미채소볶음,75,볶음,48.41,4.7613,1.2365,4.588,0.605,13.59,0.6943,75,28.19583334,0.0279,0.11059,1.6,521.7423,71.3354
짜장닭볶음,69.6,볶음,64.882,7.52725,1.3591,5.4063,0.788,7.826,0.28515,74.081,27.16933334,0.076495,0.05319,2.4955,586.8382,73.4917
쪽파소고기볶음,54.4,볶음,118.864,5.15583,10.1021,1.54673,0.3693,13.325,1.01742,113.84,38.1295,0.013308,0.154966,2.06586,1250.85473,144.66374
차돌볶음,75.5,볶음,157.447,5.66856,13.01072,4.35398,0.7916,10.493,0.63644,161.022,26.91783334,0.031516,0.069802,4.19472,1290.62786,144.39374
차돌숙주볶음,75.6,볶음,138.074,5.63502,11.09663,3.97131,0.8397,9.497,0.63633,120.354,25.89641667,0.042031,0.075004,2.40622,294.93731,10.89675
차돌양배추볶음,67.4,볶음,150.934,5.57033,13.0001,2.84573,0.7493,13.175,0.58992,118.7,25.89533333,0.025108,0.077366,4.18886,1290.01723,144.84474
채소스크램블에그,72.2,볶음,84.447,5.4893,5.2903,3.153,0.32,35.271,0.8522,91.243,85.08183334,0.04071,0.21557,13.2115,1467.336,143.5021
청경채불고기,70.5,볶음,103.307,5.39486,8.13452,2.29418,0.7076,20.783,0.90174,117.152,40.24533334,0.026726,0.157942,4.10922,239.46046,18.22814
춘천닭갈비,75.2,볶음,77.16,6.51063,3.24062,5.63785,1.0423,19.099,0.52482,95.768,53.6735,0.088338,0.110246,4.36246,16.78973,9.5062
치즈닭갈비,79.3,볶음,92.893,9.14256,3.18464,6.8208,0.8936,61.457,0.33774,182.19,17.74016667,0.091436,0.084402,4.19902,1098.14816,146.8606
치즈스크램블에그,64.2,볶음,92.777,6.0953,6.0178,2.9055,0.325,55.621,0.7982,134.233,81.40766667,0.04001,0.20132,0.9625,1469.136,148.5036
치즈오믈렛,62.2,볶음,107.127,7.1481,7.244,2.5823,0.048,89.931,0.7976,181.163,65.141,0.04037,0.22641,0.2665,1481.6588,155.5716
카레닭가슴살볶음,65.5,볶음,72.157,7.63586,2.95122,3.88658,0.5716,10.183,0.39564,16.182,27.622,0.074596,0.034012,3.06522,1156.69646,137.98574
콩나물돼지불고기,75.2,볶음,149.824,5.3895,13.18788,2.62418,0.669,16.186,0.3964,162.522,28.83516667,0.17702,0.12096,1.781,2283.7445,250.04774
파돼지불고기,68.4,볶음,55.544,7.98233,1.3319,2.96643,0.4973,8.875,0.38972,159.57,23.41283334,0.093548,0.126256,2.55686,223.62273,8.20414
파삼겹돼지불고기,70.2,볶음,145.2,4.70983,12.75752,2.99345,0.5323,10.249,0.46572,164.458,28.82933334,0.160198,0.118916,2.53286,1890.97123,108.1334
해물굴소스볶음,74.4,볶음,77.844,8.35713,2.6872,4.88683,0.4713,25.935,0.69112,327.2,17.0395,0.022938,0.068446,2.21396,1107.04613,135.15594
해물우동숙주볶음,98.3,볶음,104.897,7.57623,2.8622,11.63063,0.9983,32.284,1.16522,323.054,32.381,0.046068,0.091116,3.94386,1196.43503,142.28094
햄오믈렛,52.2,볶음,76.527,5.6281,4.797,2.1843,0.048,22.731,0.6986,175.263,43.57433333,0.03667,0.18351,4.9595,1350.3838,138.7936
훈제오리굴소스볶음,58,볶음,48.42,6.6047,0.9455,3.2004,0.47,7.01,0.8583,164.59,28.35083334,0.06802,0.05964,10.9915,153.8714,8.891
훈제오리단호박볶음,65.4,볶음,51.17,6.70033,1.07022,3.82545,1.3233,8.319,0.91822,93.442,88.87766666,0.071428,0.069646,7.60536,186.07923,23.7775
훈제오리볶음,52.3,볶음,41.41,6.53683,0.95222,1.47895,0.3883,6.789,0.92902,59.905,28.4685,0.069428,0.046696,10.80936,153.01973,8.843
훈제오리볶음+무쌈,72.1,볶음,47.98,6.6247,0.9576,3.145,0.56,10.21,0.879,60.867,28.37083334,0.07675,0.05424,12.0925,157.5367,10.3625
훈제오리숙주볶음,70.3,볶음,44.17,6.90683,0.95772,1.97745,0.7183,11.679,0.93502,61.895,26.4735,0.081478,0.050296,3.56786,150.40573,9.449
훈제오리양파볶음,58.3,볶음,43.28,6.62583,0.95672,1.90445,0.4133,9.169,0.99952,61.085,26.57016667,0.074028,0.040546,1.87986,149.57423,6.212
훈제오리우동볶음,88.3,볶음,108.347,7.47173,3.3812,11.38963,0.9133,18.084,0.91822,287.304,32.64766667,0.094718,0.068266,3.09886,1338.96303,147.05494
훈제오리채소볶음,58.3,볶음,43.03,6.78033,0.97022,1.91545,0.6583,8.769,1.03952,60.185,29.0285,0.075628,0.061196,6.78786,157.80573,13.3265
감말랭이감자볶음,63.2,볶음,69.647,1.223,1.13269,14.54174,2.47,7.183,0.37595,34.753,4.58925,0.0314,0.03677,5.986,553.22425,69.89787
감자당근채볶음,67.8,볶음,45.008,1.27206,0.63338,8.86614,1.7596,8.209,0.35769,50.97,45.98258334,0.036276,0.037512,5.98472,308.87871,35.08047
감자볶음,66.5,볶음,48.484,1.22125,1.11804,8.70271,1.7065,9.237,0.3573,35.599,23.01316667,0.036268,0.02406,6.00586,553.81433,67.33082
감자어묵볶음,68.3,볶음,62.207,2.82416,0.93723,10.98775,1.3251,13.804,0.37199,201.212,3.95525,0.028695,0.051062,4.792,433.81065,49.60737
감자채볶음,62.8,볶음,43.258,1.21756,0.62238,8.49714,1.5346,6.559,0.33969,48.82,0.02425,0.034326,0.031862,5.97672,301.44671,34.33847
감자채소볶음,62.2,볶음,50.797,1.0063,2.0188,7.399,1.54,7.321,0.3107,35.543,23.836,0.03011,0.01722,6.019,1024.499,132.5931
감자채파프리카볶음,37.2,볶음,37.397,0.6093,2.0118,4.3205,0.755,3.471,0.2482,34.193,2.190166667,0.01881,0.01487,15.315,1019.3085,133.0791
감자채피망볶음,70.2,볶음,53.566,1.18566,2.02334,8.0004,1.7106,7.906,0.35194,49.864,30.43833334,0.037306,0.047482,11.31072,1025.77426,135.0134
감자햄볶음,83.1,볶음,67.203,2.80103,2.44682,8.75375,1.6363,9.858,0.45812,150.732,23.86666667,0.043258,0.057066,11.57486,1025.42723,132.6411
건새우견과류볶음,12.3,볶음,55.117,2.30773,3.813,3.26223,0.5523,86.774,2.20262,97.034,2.326833333,0.004018,0.058076,0.01186,1183.45673,67.74654
건새우볶음,8.3,볶음,31.897,1.26873,1.8624,2.45423,0.1163,78.694,2.07062,96.914,2.2935,0.002078,0.026656,0.01186,590.56873,66.64494
건새우애호박볶음,47.8,볶음,32.288,1.66981,1.30288,3.79794,0.9706,84.909,2.16704,73.39,10.18591667,0.017281,0.047892,1.57122,301.68421,48.68297
건새우애호박채소볶음,50.1,볶음,54.53,2.2855,3.0912,4.5977,1.043,131.85,3.3717,113.527,32.29166667,0.01725,0.0402,1.5165,1024.3145,142.5821
건취나물간장볶음,7.8,볶음,19.938,1.18781,0.71438,2.91994,0.0106,12.109,0.46654,24.19,0.83175,0.002231,0.013342,0.48872,295.37171,33.32247
건취나물볶음,11.5,볶음,38.164,2.25299,1.46751,5.41536,0.0174,24.088,0.89091,33.633,1.644583334,0.003463,0.011348,0.61186,608.69978,66.81645
건파래볶음,8,볶음,32.98,0.8205,3.0011,1.613,0.008,20.99,0.5578,48.01,0.609166667,0.01289,0.03334,0.54,1430.7485,136.4943
건파래자반,8.9,볶음,17.466,0.58846,1.26334,1.66791,0.0691,17.64,0.48724,33.706,3.724583333,0.009845,0.023792,0.8845,185.51115,10.49175
게맛살파프리카볶음,37.1,볶음,26.85,1.3078,1.0255,3.2882,0.298,24.78,0.2338,113.577,3.503333334,0.01242,0.02574,20.888,513.176,68.0176
게맛살팽이버섯볶음,44.7,볶음,43.691,1.79206,2.54239,4.434,0.9126,24.431,0.34899,175.644,0.02125,0.022516,0.083282,0.61172,1247.90671,144.47195
게맛살피망채볶음,32.2,볶음,27.417,1.2766,1.11959,3.20224,0.531,24.923,0.16395,114.123,30.42425,0.01373,0.03101,6.679,555.67305,69.18667
견과류멸치볶음,16.3,볶음,58.703,4.42126,3.82733,1.85854,0.3126,59.099,0.26999,308.42,0.067583333,0.007226,0.077502,0.02372,811.13191,70.33227
고구마줄기볶음,47.7,볶음,23.831,0.55778,1.30934,2.57814,1.3448,50.581,0.22492,58.536,4.227500001,0.029186,0.017326,1.08472,629.86956,68.43246
곤드레나물볶음,8.4,볶음,19.63,0.42849,0.38895,4.16788,0.0254,4.312,0.15427,48.198,1.115916667,0.003253,0.024872,0.33186,44.35094,124.22973
곰취나물볶음,37,볶음,19.876,1.21445,0.95757,2.25879,1.4745,49.302,0.5934,48.568,111.829,0.003298,0.13942,2.80136,400.66483,138.47506
곶감감자볶음,63.2,볶음,65.547,1.222,1.12469,13.42574,2.2,6.483,0.37395,34.553,2.397583333,0.0313,0.03867,5.742,553.22425,68.29187
김부각멸치볶음,20.5,볶음,72.335,4.3302,2.409,7.9383,0.008,51.71,0.3194,261.05,6.07625,0.0173,0.05436,0.785,1018.0848,134.8912
김자반,2.9,볶음,4.889,0.48204,0.26281,0.57686,0.0324,5.043,0.22136,36.891,19.48541667,0.012958,0.042438,1.07876,101.88458,1.66765
김자반볶음,5.6,볶음,28.275,0.9018,2.24865,1.92275,0.0705,11.28,0.40295,59.657,37.51458333,0.025725,0.0803,1.86,1014.13575,71.77505
김치볶음,49,볶음,43.09,0.566,3.0527,3.3537,0.325,22.37,0.2928,71.22,30.03416667,0.03235,0.02884,2.839,1436.6395,136.9853
깻잎들깨볶음,18.1,볶음,57.417,2.3355,4.03109,3.72574,2.224,57.253,0.77085,48.326,50.62758334,0.06895,0.08183,0.2184,906.44605,1989.70367
깻잎순나물볶음,11.4,볶음,10.824,1.16459,0.35321,0.82126,0.2814,23.228,0.11251,100.966,18.92375,0.012913,0.037298,0.38776,105.27428,9.57295
깻잎순멸치볶음,12.1,볶음,31.717,4.1559,1.36669,0.43554,0.122,205.093,1.01625,238.026,12.62925,0.01801,0.03871,0.0546,551.85465,71.39067
꼬마새송이버섯볶음,36.4,볶음,20.091,0.80246,1.28789,2.45921,0.8341,4.58,0.16009,36.981,23.02791667,0.012545,0.060722,0.995,632.09855,67.25945
느타리버섯당근볶음,28.5,볶음,8.594,0.65059,0.27081,1.81116,1.0254,2.908,0.16531,35.673,36.77625,0.033423,0.047508,0.37946,116.09538,1.87165
느타리버섯들깨볶음,39.3,볶음,21.522,1.16793,1.4221,2.54573,1.4513,2.674,0.30532,48.474,0.025583333,0.055073,0.089651,0.39736,630.47083,190.40729
느타리버섯볶음,33.5,볶음,10.747,0.79002,0.27303,2.26031,1.0287,3.656,0.20383,49.708,23.00791667,0.034971,0.063514,0.81472,114.53301,1.68265
느타리버섯양파볶음,38.3,볶음,27.783,0.81002,2.05355,2.45573,1.0437,3.37,0.18633,48.486,0.026083333,0.036221,0.060574,1.03172,1043.41551,131.46911
느타리버섯채소볶음,38.3,볶음,28.233,0.92002,2.06605,2.45523,1.1837,5.02,0.22033,49.486,24.09275,0.036221,0.069724,2.05322,1047.34101,134.87511
느타리파프리카볶음,43.3,볶음,19.133,0.86782,1.07485,2.53473,1.0017,3.31,0.29993,48.666,3.496083334,0.038641,0.072114,20.74372,538.57551,68.14111
다시마북어볶음,15,볶음,24.502,4.49773,0.41305,0.5318,0.1738,21.662,0.28632,60.209,2.118083333,0.012871,0.034606,1.37972,78.60381,1.08959
당근고구마볶음,54.4,볶음,87.668,0.689,2.2424,16.1232,1.406,8.994,0.24436,100.794,47.03516667,0.03048,0.050808,3.15,1123.0325,135.20774
당근숙주굴소스볶음,46.2,볶음,34.694,0.6687,2.21638,3.26488,0.82,7.096,0.1143,141.892,46.11766667,0.02342,0.03628,2.516,1109.2329,135.32724
당근양파볶음,37.7,볶음,16.785,0.45003,0.62126,2.63549,0.7463,6.701,0.10687,51.068,46.01591667,0.013158,0.025936,1.89386,307.96548,34.35247
도라지볶음,31.4,볶음,25.763,0.49906,1.13043,3.66504,1.0566,11.349,0.13359,35.217,0.15925,0.002986,0.018872,1.83872,565.01321,67.45587
들깨열무볶음,35.4,볶음,33.938,1.41862,2.4239,2.11334,1.1062,54.274,0.69258,60.166,56.29316666,0.02967,0.056124,2.1065,764.0861,809.01986
마늘종볶음,19.8,볶음,20.318,0.67625,0.35659,4.28029,0.7355,25.799,0.54665,57.816,5.78425,0.00379,0.02972,6.7148,42.9174,1.06807
마늘종잡채,45.2,볶음,69.514,0.6708,2.22048,12.55688,1.675,26.306,0.6284,98.722,27.37683334,0.00775,0.05309,6.258,1112.7864,134.16854
맛살당근볶음,41.3,볶음,31.134,1.3865,1.23528,3.76688,0.705,31.226,0.1897,117.679,94.94350001,0.01465,0.02909,2.098,607.9845,68.27294
맛살미역줄기볶음,43.2,볶음,37.02,1.65603,2.14791,3.54939,0.0963,52.851,0.20887,257.198,7.50925,0.012758,0.044136,3.30586,1057.08548,131.73567
맛살볶음,24.2,볶음,29.44,1.35509,1.06028,3.72993,0.2964,25.572,0.14656,127.969,14.45941667,0.007738,0.041118,1.27156,529.72658,67.89751
맛살양파볶음,38.3,볶음,43.233,1.91152,2.05455,4.37973,0.3687,36.82,0.18433,167.236,0.034416667,0.012471,0.039924,1.19972,1036.26351,131.51711
맛살채소볶음,46.3,볶음,42.017,1.69113,2.2374,4.24543,0.6393,28.014,0.25302,129.354,15.55433333,0.013468,0.056416,8.22896,1110.77133,136.92324
멸치꽈리볶음,12.9,볶음,34.563,3.56967,1.6523,1.14474,0.0962,51.819,0.10923,235.671,0.794,0.004115,0.023684,1.134,631.5906,70.96216
멸치볶음,11.2,볶음,32.51,3.53393,1.46001,1.05469,0.0113,49.901,0.09167,259.528,0.000916667,0.002338,0.024266,0.01186,552.49628,69.84847
멸치아몬드볶음,15.5,볶음,58.915,4.6988,3.8583,1.61725,0.733,68.25,0.3271,259.81,0.070833333,0.003635,0.10122,0,1157.2603,70.5239
멸치피망볶음,26.8,볶음,35.028,3.70646,1.47053,1.65019,0.3906,51.749,0.16049,259.69,7.440916667,0.011301,0.040382,6.55172,555.18731,72.52927
멸치호두볶음,15.7,볶음,64.455,4.33383,4.88001,1.16454,0.0113,53.851,0.25667,261.878,0.09675,0.011803,0.038766,0.01186,552.49628,69.84847
명엽채볶음,11.3,볶음,45.781,6.73366,1.42939,1.02441,0.0221,25.19,0.41819,86.424,0.002916667,0.010405,0.039312,0,608.64155,66.81645
명엽채아몬드볶음,16.2,볶음,80.214,7.8795,4.87538,1.18338,0.733,42.736,0.6498,86.722,0.072666667,0.01144,0.11368,0,1744.222,133.43124
모듬버섯볶음,41.4,볶음,11.794,1.15949,0.30491,2.57066,0.7854,3.998,0.28551,50.716,23.81125,0.023903,0.100388,1.23886,121.25678,4.48515
미니새송이버섯볶음,41.4,볶음,18.853,0.86002,1.08845,2.58423,0.9507,4.61,0.18473,36.403,24.88858334,0.016681,0.063634,8.72422,549.75001,68.37881
미니새송이볶음,45.4,볶음,19.913,0.89562,1.09205,2.82853,0.9847,5.39,0.22663,37.363,38.02108334,0.018741,0.062124,13.69572,551.98511,66.45711
미역볶음,38.1,볶음,25.753,1.14853,2.09132,1.99025,0.0113,52.408,0.40212,261.332,55.125,0.021508,0.065516,5.26186,1014.59423,131.1536
미역줄기고추볶음,34.5,볶음,17.271,0.64265,1.34682,1.65239,0.1365,38.252,0.1491,156.088,9.769,0.010318,0.02591,4.54966,629.17043,67.30476
미역줄기당근볶음,41.5,볶음,28.961,0.76995,2.34342,2.18109,0.2455,39.702,0.1734,205.108,31.99233334,0.013098,0.04395,3.93926,1138.77183,132.98856
미역줄기볶음,38.1,볶음,24.353,0.72853,2.05632,1.81525,0.0113,42.258,0.15712,229.832,10.5,0.011008,0.037516,4.21186,1014.59423,131.1536
미역줄기채소볶음,48.1,볶음,27.903,0.78453,2.05682,2.60475,0.3363,38.958,0.17112,205.282,32,0.014858,0.038716,4.35086,1020.48523,131.6446
뱅어포볶음,18.2,볶음,68.73,9.15873,2.74281,1.20909,0.0113,147.601,0.46887,149.848,0.000916667,0.027578,0.031586,0.01186,548.94748,66.11087
버섯볶음,37.3,볶음,19.517,0.83483,1.15191,2.42859,0.6663,4.282,0.23837,50.944,23.03691667,0.021468,0.077906,1.03836,566.93598,66.55387
버섯부추볶음,46.5,볶음,22.372,0.9746,1.32948,2.86108,0.82,7.789,0.5129,70.876,23.75183334,0.02871,0.06593,1.495,613.9675,67.08794
버섯채소볶음,43.3,볶음,20.783,0.80506,1.13993,2.92294,1.1896,4.209,0.24419,49.77,24.13258334,0.030576,0.063462,1.09122,571.38921,74.06537
북어채볶음,9.9,볶음,36.495,4.47648,1.79851,0.26966,0.0428,19.199,0.22847,82.638,0.00675,0.011816,0.038406,0.02372,751.75281,68.59017
브로콜리견과류볶음,39,볶음,61.96,2.4909,4.8221,3.2281,1.775,25,0.4912,49.06,6.6525,0.02283,0.11188,8.751,1884.4898,151.4411
브로콜리마늘볶음,38.2,볶음,28.054,1.379,1.26028,3.46778,1.103,12.686,0.3108,49.032,6.6085,0.01639,0.07348,9.454,602.509,85.28694
브로콜리맛살볶음,53.1,볶음,41.85,1.8579,2.0582,4.4608,0.937,31.43,0.3038,113.547,7.641666667,0.01375,0.05723,22.316,1029.7608,147.9928
브로콜리버섯볶음,49.3,볶음,25.967,1.40653,1.2789,3.28543,1.3863,13.944,0.33262,50.854,29.5985,0.016458,0.089456,9.13386,613.02473,85.68194
브로콜리버터볶음,41,볶음,28.07,1.1108,1.7088,2.6326,1.023,13.77,0.2969,49.59,17.10666667,0.01264,0.06181,9.375,40.4168,22.19
브로콜리볶음,50.3,볶음,26.957,1.20413,1.27,3.32573,1.3253,15.664,0.31902,51.184,43.40183334,0.016568,0.066196,9.69486,607.68933,85.99574
브로콜리새우볶음,52.4,볶음,51.024,5.00383,2.4201,2.37213,0.8023,26.025,0.78672,199.66,27.4095,0.010248,0.099856,6.41686,1108.04573,145.04474
브로콜리채소볶음,45.3,볶음,34.367,1.14503,2.258,2.92103,1.1813,14.494,0.30462,50.404,29.60683334,0.014408,0.064006,9.42786,1111.94473,151.30674
삼색감자채볶음,73.2,볶음,53.697,1.1269,2.0272,8.115,1.781,8.461,0.3537,35.653,30.451,0.03834,0.03106,11.471,1026.5278,135.0614
새송이버섯볶음,37.1,볶음,26.75,0.764,2.0287,2.4427,0.905,3.14,0.1102,36.247,23,0.01295,0.0562,0.739,1038.863,131.6446
새송이버섯시금치볶음,51.5,볶음,25.598,1.29342,1.408,3.38104,0.8482,11.434,0.55648,45.083,58.97900001,0.03089,0.114654,9.995,650.2296,67.43096
새우살호박볶음,52.2,볶음,41.397,3.3863,2.1538,2.142,0.765,17.571,0.4897,75.593,27.511,0.01306,0.03392,1.511,1023.537,140.3946
새우청경채볶음,53.4,볶음,27.93,2.94406,0.27943,3.55714,0.9066,37,0.51619,170.656,20.80441667,0.035416,0.042282,6.56572,67.57311,17.43207
숙주나물볶음,28.4,볶음,7.38,0.58099,0.26145,0.93288,0.4504,5.012,0.10927,49.198,0.128416667,0.018753,0.034872,2.04186,46.59344,126.49723
시금치감자볶음,44,볶음,40.06,1.0975,2.0712,4.594,0.641,9.05,0.5486,104.11,35.95833334,0.03253,0.08943,11.396,1017.14,131.5696
실치볶음,11.1,볶음,31.593,3.53393,1.36042,1.05455,0.0113,49.858,0.08992,259.512,0,0.002338,0.024196,0.01186,510.87503,69.3144
