name,Energy,Carbohydrate,Fat,Saturated Fatty acid,Trans fatty acid,Protein,Total Dietary Fiber,Calcium,Iron,Sodium,Phosphorus,Vitamin A,Total Ascorbic Acid,Vitamin D (Ergocalciferol + Cholecalciferol),group,rice_group,soup_group,main_group,sub_group,kimch_group,snack_group,dairy_group
차돌양배추볶음,88.2,1.9487,6.6562,1.7399,0,1.231,0.695,11.45,0.548,16.5,49.85,26.2,4.2955,0,4,0,0,1,0,0,0,0
차돌얼갈이국,57.64,2.488,3.1115,0.9076,0,0.538524,0.89,87.56,1.0022,312.5,81.77,28.93333333,5.4065,0.0256,3,0,1,0,0,0,0,0
찰현미밥,205.16,44.754,0.338,0,0,1.1232,0,3.68,0.938,3.68,63.88,0.133333333,0,0,2,1,0,0,0,0,0,0
참깨스프,97.97,8.9577,5.5633,2.3635,0,0.869586,1.51,117.22,0.3821,18.7,88.03,38.17416667,1.2855,0,0,0,0,0,0,0,0,0
참깨우유스프,130.47,11.7227,7.2233,3.4485,0,3.179586,1.51,173.72,0.4071,36.7,130.03,65.67416667,1.6805,0,0,0,0,0,0,0,0,0
참깨죽,136.35,25.1725,2.326,0.303,0,0.628125,1.12,59.4,0.68,2.4,63.4,0.270833333,0,0,0,0,0,0,0,0,0,0
참깨채소죽,167.84,28.2168,4.3413,0.6045,0,0.670975,1.935,65.36,0.83,4.27,77.28,25.53916667,2.101,0,0,0,0,0,0,0,0,0
참깨크림스프,130.47,11.7227,7.2233,3.4485,0,3.179586,1.51,173.72,0.4071,36.7,130.03,65.67416667,1.6805,0,0,0,0,0,0,0,0,0
참깨타락죽,168.85,27.9375,3.986,1.388,0,1.398125,1.12,115.9,0.705,20.4,105.4,27.77083333,0.395,0,0,0,0,0,0,0,0,0
참나물겉절이,37.12,3.872,2.2199,0.3361,0,0.15189,1.582,20.59,0.5971,101.66,26.83,53.40166667,1.214,0,5,0,0,0,1,0,0,0
참나물된장국,18.89,1.977,0.351,0.0476,0,0.193674,0.78,62.91,1.0092,298.55,56.02,40.65,1.143,0.0256,3,0,1,0,0,0,0,0
참나물된장무침,28.91,1.7758,2.1628,0.3064,0,0.152902,0.812,20.87,0.6754,155.45,21.24,41.13,1.214,0,5,0,0,0,1,0,0,0
참나물들깨무침,56.78,3.3888,4.1868,0.4534,0,0.217372,1.912,41.23,1.1324,205.41,58.46,41.2675,1.214,0,5,0,0,0,1,0,0,0
참나물무침,28.92,1.9874,2.0518,0.3064,0,0.157552,0.844,19.44,0.5306,197.04,22.78,41.13,1.214,0,5,0,0,0,1,0,0,0
참나물배겉절이,44.02,5.7245,2.2259,0.3376,0,0.15864,1.792,20.74,0.6046,101.66,28.63,53.40166667,1.628,0,5,0,0,0,1,0,0,0
참나물볶음,26.82,1.667,2.0462,0.3058,0,0.146572,0.828,18.08,0.463,101.06,17.9,41.11166667,1.214,0,5,0,0,0,1,0,0,0
참나물유자청무침,20.21,4.5678,0.057,0.012,0,0.14711,0.796,18.45,0.4716,101.81,17.55,40.67083333,4.143,0,5,0,0,0,1,0,0,0
참나물전,46.4,3.3185,2.8099,0.5676,0,0.322086,0.964,25.49,0.6776,19.42,37.62,61.025,1.3369,2.09,5,0,0,0,1,0,0,0
참나물토마토샐러드,21.98,4.5406,0.168,0.0374,0,0.528352,2.404,23.98,0.6096,197.92,38.2,60.11166667,9.71,0,5,0,0,0,1,0,0,0
참외,32.9,7.707,0.203,0.035,0,0.7693,1.19,4.2,0.182,1.4,35.7,0.35,1.393,0,7,0,0,0,0,0,1,0
참외나물,34.09,3.9333,2.0058,0.2965,0,0.162925,1.015,3.06,0.116,673.31,12.13,0.0475,0.6755,0,5,0,0,0,1,0,0,0
참외미역냉국,21.59,5.274,0.1926,0.0337,0,0.171511,1.509,26.71,0.2464,151.75,27.05,10.945,1.55,0,3,0,1,0,0,0,0,0
참치김치국,74.64,1.8358,3.3398,0.3315,0,1.889811,0.287,60.2,2.4466,279.17,88.25,4.0175,2.003,0.0256,3,0,1,0,0,0,0,0
참치깻잎덮밥,236.21,38.4242,4.1425,0.4629,0,4.541844,1.106,42.79,2.3513,205.41,80.02,103.7291667,2.2276,0,2,1,0,0,0,0,0,0
참치깻잎전,107.2,3.8884,4.467,0.5652,0,3.702281,0.606,29.81,3.1214,294.48,87.03,68.1125,0.5866,2.09,4,0,0,1,0,0,0,0
참치두부찌개,103.74,2.9608,4.7288,0.5415,0,2.755611,1.157,79.4,2.9086,279.47,135.65,4.0175,2.003,0.0256,3,0,1,0,0,0,0,0
참치무국,60.61,2.759,0.766,0.1049,0,2.287412,0.867,19.98,0.5259,63.25,141.35,49.0575,4.975,1.5075,3,0,1,0,0,0,0,0
참치미역국,64.81,1.3873,3.3367,0.3167,0,1.830779,1.068,39.38,2.218,426.37,53.88,15.48083333,0,0,3,0,1,0,0,0,0,0
참치미역죽,173.71,25.2373,3.4567,0.3167,0,2.406779,1.068,41.48,2.608,428.77,79.98,15.58083333,0,0,0,0,0,0,0,0,0,0
참치배춧국,72.69,1.5808,3.3098,0.3315,0,1.883061,0.287,54.95,2.4016,246.62,85.1,0.5675,2.453,0.0256,3,0,1,0,0,0,0,0
참치볶음,88.85,2.9932,3.7142,0.3054,0,3.60235,0.76,12,2.9345,281.45,70.5,29.0625,31.0915,0,4,0,0,1,0,0,0,0
참치비빔밥,233.31,37.8952,4.1225,0.4489,0,4.508244,0.926,22.69,2.3203,208.91,75.92,49.35416667,1.9546,0,2,1,0,0,0,0,0,0
참치애호박볶음,83.05,1.4977,3.6907,0.2999,0,3.59785,0.595,11.55,2.86,281.15,67.45,27.48333333,0.773,0,4,0,0,1,0,0,0,0
참치양파볶음,82.7,1.4717,3.6787,0.2954,0,3.576425,0.41,10.8,2.844,281.6,63.9,23.00833333,1.033,0,4,0,0,1,0,0,0,0
참치옥수수전,115.35,5.6889,4.515,0.5692,0,3.711831,0.451,15.21,3.0609,315.03,89.18,36.70833333,0.9251,2.09,4,0,0,1,0,0,0,0
참치주먹밥,240.91,36.2668,5.6697,0.6739,0,4.499224,0.42,18.19,2.3275,305.43,76.98,24.62416667,6.824,0,2,1,0,0,0,0,0,0
참치죽,169.24,23.9278,3.3118,0.293,0,2.3885,0,8.21,2.425,202.72,69.33,0.118333333,0,0,0,0,0,0,0,0,0,0
참치채소볶음,88.85,2.9932,3.7142,0.3054,0,3.60235,0.76,12,2.9345,281.45,70.5,29.0625,31.0915,0,4,0,0,1,0,0,0,0
참치채소볶음밥,239.69,35.2276,6.0576,0.7396,0,4.196025,0.645,12.91,2.134,166.07,67.73,47.16416667,1.3615,0,2,1,0,0,0,0,0,0
참치채소비빔밥,233.31,37.8952,4.1225,0.4489,0,4.508244,0.926,22.69,2.3203,208.91,75.92,49.35416667,1.9546,0,2,1,0,0,0,0,0,0
참치채소전,104.85,3.4439,4.442,0.5582,0,3.691131,0.321,15.01,3.0259,294.43,82.88,36.59166667,0.4501,2.09,4,0,0,1,0,0,0,0
참치채소죽,182.39,26.9693,3.3353,0.3015,0,2.43135,0.815,13.31,2.54,204.27,81.23,25.36833333,2.101,0,0,0,0,0,0,0,0,0
참치추어탕,58.77,5.1236,0.897,0.0469,0,1.816836,1.556,22.62,1.1467,266.19,100.01,21.57416667,4.72,0,3,0,1,0,0,0,0,0
참치치즈전,114.05,4.8632,5.8637,2.0074,0,1.49785,0.135,72.85,1.8255,265.95,142.1,21.56666667,0.0155,2.09,4,0,0,1,0,0,0,0
참치피망볶음,90.75,3.4407,3.7062,0.3059,0,3.641275,1.24,14.45,3.0145,281.7,72.85,31.35,19.8815,0,4,0,0,1,0,0,0,0
찹스테이크,86.4,4.5777,5.3632,1.6744,0,1.3483,1.505,10.1,0.9665,13.9,84.25,32.5125,34.1035,0,4,0,0,1,0,0,0,0
찹쌀옹심이국,171.3,39.2055,0.21,0.0595,0,0.320186,1.722,53.44,0.7531,54.2,91.37,75.03666667,3.929,0.0256,2,1,0,0,0,0,0,0
찹쌀탕수육/소스,99.84,5.979,5.1495,1.0081,0,1.434388,0.355,6.34,0.4214,136.37,74.95,22.61,1.2768,1.095,4,0,0,1,0,0,0,0
찹쌀팥밥,203.24,43.5804,0.2798,0.018,0,1.176876,1.074,7.04,1.043,3.62,73.48,0.133333333,0.2742,0,1,1,0,0,0,0,0,0
채소달걀말이,76.65,2.2747,4.9497,1.3204,0,1.99965,0.295,26.35,0.8765,53.7,82,81.05416667,1.1295,8.36,4,0,0,1,0,0,0,0
채소달걀찜,83.42,4.7288,4.2508,1.9838,0,2.299517,0.262,78.09,0.732,65.15,113.16,99.55666667,1.1138,7.315,4,0,0,1,0,0,0,0
채소떡볶이,128.815,25.3156,1.59715,0.30905,0,0.82651,1.071,21.565,0.32945,439.73,47.865,34.86125,2.3033,0,4,0,0,1,0,0,0,0
채소볶음밥,221,42.6626,3.2022,0.4636,0,3.383369,1.108,8.28,0.6302,164.23,46.79,40.97833333,22.5906,0,2,1,0,0,0,0,0,0
채소비빔밥,200.41,37.9877,3.1635,0.4494,0,3.363494,0.961,19.39,0.7303,49.06,44.87,49.60833333,2.5171,0,2,1,0,0,0,0,0,0
채소비빔소면,85.81,14.2217,2.2864,0.363,0,0.616691,1.337,16.23,0.3721,91.51,34.07,40.83,5.422,0,5,0,0,0,1,0,0,0
채소샐러드,42.68,5.0414,2.369,0.3651,0,0.100859,0.995,12.5,0.1395,37.51,19.9,23.77083333,5.126,0,5,0,0,0,1,0,0,0
채소스프,165.04,20.7204,6.7666,4.139,0,1.716922,2.38,129.44,0.4022,42.2,124.06,172.44,5.899,0,0,0,0,0,0,0,0,0
채소전,95.85,15.1464,2.8045,0.5772,0,0.302706,1.811,15.91,0.4759,17.63,47.68,60.13333333,5.0091,2.09,5,0,0,0,1,0,0,0
채소주먹밥,87.31,13.4302,3.0677,0.4595,0,0.322,1.94,14.29,0.3905,6.48,35.57,96.49416667,4.504,0,2,1,0,0,0,0,0,0
채소죽,141.94,27.2458,2.1418,0.303,0,0.6265,0.97,9.26,0.554,5.42,42.08,48.35166667,2.252,0,0,0,0,0,0,0,0,0
채소크로켓,99.35,11.2631,4.7872,0.8706,0,0.676731,1.831,12.36,0.6039,15.53,52.83,36.59166667,5.7051,2.09,5,0,0,0,1,0,0,0
채소튀김,79.9,7.3679,4.7369,0.8528,0,0.191775,1,10.75,0.346,15.4,33.75,36.86666667,3.0275,2.09,5,0,0,0,1,0,0,0
청경채나물,23.4,0.8256,2.0188,0.299,0,0.13056,0.376,27.46,0.1816,101.08,16.88,18.84333333,5.553,0,5,0,0,0,1,0,0,0
청경채도토리묵무침,65.48,12.8776,1.3439,0.1826,0,0.260291,1.191,23.64,0.6009,383.18,46.76,21.55416667,5.7938,0,5,0,0,0,1,0,0,0
청경채된장국,35.75,2.088,1.25,0.183,0,0.563886,0.972,85.19,1.0336,298.45,85.82,19.28666667,5.624,0.0256,3,0,1,0,0,0,0,0
청경채된장무침,25.45,0.9448,2.1298,0.299,0,0.13689,0.36,29.39,0.359,155.15,18.24,18.84333333,5.553,0,5,0,0,0,1,0,0,0
청경채맑은국,34.74,2.309,1.0695,0.1851,0,0.562749,1.06,83.11,0.7897,288.05,86.87,19.97916667,5.7305,0.0256,3,0,1,0,0,0,0,0
청경채무침,24.49,3.0396,1.191,0.1822,0,0.135878,1.13,28.68,0.2632,101.2,22.84,31.10583333,5.553,0,5,0,0,0,1,0,0,0
청경채불고기,124.47,3.43,9.9453,3.5556,0,1.524712,1.237,27.88,1.0175,166.96,75.88,67.0525,5.2325,0,4,0,0,1,0,0,0,0
청경채사과무침,33.22,3.4182,2.0462,0.305,0,0.134176,0.554,28.14,0.219,140.32,19.42,22.29666667,5.676,0,5,0,0,0,1,0,0,0
청국장국,40.9,7.566,0.1945,0.0545,0,0.301811,1.682,56.79,0.7041,92.65,68.47,6.461666667,4.946,0.0256,3,0,1,0,0,0,0,0
청국장찌개,40.9,7.566,0.1945,0.0545,0,0.301811,1.682,56.79,0.7041,92.65,68.47,6.461666667,4.946,0.0256,3,0,1,0,0,0,0,0
청포묵김가루무침,40.61,5.2834,2.0416,0.2938,0,0.033582,0.038,8.3,0.4266,107.06,28.77,13.63583333,1.8438,0,5,0,0,0,1,0,0,0
청포묵무침,40.61,5.2834,2.0416,0.2938,0,0.033582,0.038,8.3,0.4266,107.06,28.77,13.63583333,1.8438,0,5,0,0,0,1,0,0,0
총각 김치,10.25,1.9725,0.05,0.0125,0,0.12625,0.775,10.5,0.1675,173,11.5,5.541666667,0.4125,0,6,0,0,0,0,1,0,0
추어탕,50.52,5.0986,1.147,0.0469,0,1.210586,1.556,202.87,2.6967,276.44,138.76,65.82416667,4.97,0,3,0,1,0,0,0,0,0
춘권튀김,80.65,1.0519,4.6059,0.5868,0,1.429425,0.24,14.6,1.559,10.15,73.3,30.40416667,0.695,0,4,0,0,1,0,0,0,0
춘천닭갈비,71.46,4.1979,3.2163,0.0117,0,1.762976,0.933,11.85,0.4313,142.67,66.13,41.02083333,3.746,0,4,0,0,1,0,0,0,0
충무김밥,240.84,42.3384,3.3662,0.524,0,4.264636,0.968,28.99,0.8934,317.72,110.13,36.15166667,3.304,0.9045,2,1,0,0,0,0,0,0
취나물된장무침,37.75,3.9508,2.2168,0.314,0,0.24489,1.44,43.49,2.042,151.55,25.14,57.56833333,3.858,0,5,0,0,0,1,0,0,0
취나물들깨무침,52.63,4.8748,3.298,0.4022,0,0.263547,2.124,53.54,2.1131,145.34,46.71,57.65083333,3.858,0,5,0,0,0,1,0,0,0
취나물무침,36.73,3.997,2.1058,0.314,0,0.243135,1.464,41.81,1.8809,145.31,25.23,57.56833333,3.858,0,5,0,0,0,1,0,0,0
취나물볶음,36.12,3.938,2.1032,0.3148,0,0.239272,1.488,41.18,1.846,97.16,22.4,58.01166667,3.929,0,5,0,0,0,1,0,0,0
취나물죽,141.94,27.2458,2.1418,0.303,0,0.6265,0.97,9.26,0.554,5.42,42.08,48.35166667,2.252,0,0,0,0,0,0,0,0,0
취나물표고영양밥,204.36,39.3042,3.2627,0.457,0,3.595625,1.2,38.39,2.12,6.13,49.87,47.98583333,3.215,0,2,1,0,0,0,0,0,0
치즈,53.64,1.1106,3.834,2.6028,0,0.607824,0,112.68,0.0162,167.04,154.26,14.34,0.0126,0,8,0,0,0,0,0,0,1
치즈감자조림,64.59,4.1424,4.1242,1.7444,0,0.276235,0.564,65.15,0.1739,236.49,96.65,7.966666667,2.109,0,5,0,0,0,1,0,0,0
치즈누룽지죽,136.2,23.857,2.2,1.446,0,1.6576,0,64,0.289,94.9,101.8,7.966666667,0.007,0,0,0,0,0,0,0,0,0
치즈달걀말이,114.55,3.0297,7.7762,3.3614,0,1.95525,0.295,117.65,0.8,186.35,201,86.20416667,1.14,7.315,4,0,0,1,0,0,0,0
치즈돈까스,138.25,5.1249,8.5849,3.2568,0,1.46075,0.135,100.55,0.386,161.55,194.15,26.15,0.071,2.13,4,0,0,1,0,0,0,0
치즈오믈렛,93.06,2.137,6.5019,2.6178,0,1.318816,0.08,84.39,0.5943,134.08,151.16,51.97833333,0.1175,6.27,4,0,0,1,0,0,0,0
치즈죽,138.7,24.467,2.25,1.446,0,0.7636,0,64.7,0.399,95.2,111.8,8.066666667,0.007,0,0,0,0,0,0,0,0,0
치즈채소볶음밥,292.55,46.5701,7.5197,3.3674,0,4.236444,1.873,137.71,0.7438,255.74,229.09,91.09166667,28.4864,0,2,1,0,0,0,0,0,0
치커리무침,8.22,1.8131,0.0759,0.0175,0,0.107766,0.548,23.63,0.4754,73.24,7.64,48.21583333,0.5275,0,5,0,0,0,1,0,0,0
치커리배무침,50.83,7.8502,2.216,0.3363,0,0.102699,1.659,22.63,0.5224,363.94,18.79,48.18166667,1.544,0,5,0,0,0,1,0,0,0
치커리부추무침,49.52,6.6024,2.3064,0.3362,0,0.255012,1.588,33.5,1.5904,126.52,29.7,87.13833333,2.7516,0,5,0,0,0,1,0,0,0
치커리사과무침,59.72,9.9234,2.2284,0.3392,0,0.111912,1.978,26,0.6064,125.62,25.5,85.23833333,1.6206,0,5,0,0,0,1,0,0,0
치킨까스,101.7,2.7016,5.2297,0.8486,0,3.073706,0.081,9.56,0.5869,33.43,60.18,30.05,0.0051,2.09,4,0,0,1,0,0,0,0
치킨까스/소스,115,5.9556,5.2317,0.8496,0,3.079706,0.081,10.76,0.6079,204.73,61.58,31.425,0.0651,2.09,4,0,0,1,0,0,0,0
치킨너겟/ 머스타드소스,96.95,4.2781,5.0937,0.8501,0,1.638156,0.281,9.46,0.4834,80.78,50.98,27.26666667,0.4591,2.09,4,0,0,1,0,0,0,0
치킨너겟/소스,96.95,4.2781,5.0937,0.8501,0,1.638156,0.281,9.46,0.4834,80.78,50.98,27.26666667,0.4591,2.09,4,0,0,1,0,0,0,0
치킨마요덮밥,239.94,37.8294,4.0476,1.0004,0,5.010841,0.343,23.5,1.227,175.98,109.17,48.175,1.176,6.27,2,1,0,0,0,0,0,0
카레라이스,266.1,43.3658,6.9738,0.9921,0,3.221025,1.105,18.9,1.3965,13,82.8,49.37916667,3.454,0.123,2,1,0,0,0,0,0,0
카레볶음우동,276.9,43.2668,8.0088,1.2891,0,3.488325,2.815,26.1,1.1895,138.1,81,49.37916667,3.454,0.123,2,1,0,0,0,0,0,0
카레해물영양전,102.03,7.4317,4.1272,0.6694,0,0.786135,0.665,38.35,2.3555,34.45,113.01,37.05916667,0.7535,2.693,4,0,0,1,0,0,0,0
칼국수,182.89,34.314,0.783,0.1631,0,2.415599,1.99,94.76,3.6072,191,108.02,5.625,4.2675,0.0256,2,1,0,0,0,0,0,0
캐슈넛참깨죽,154.17,25.9785,3.8236,0.6803,0,0.644265,1.007,38.38,0.804,13.4,72.98,0.2025,0,0,0,0,0,0,0,0,0,0
케이준샐러드,120.1,4.2955,9.074,1.3195,0,1.05925,1.125,11.6,0.492,36.6,41.5,41.13333333,30.7975,0,5,0,0,0,1,0,0,0
코다리무조림,54.13,1.864,2.4388,0.3,0,1.399185,0.314,17.96,0.2399,197.31,70.93,0.101666667,2.056,0,4,0,0,1,0,0,0,0
코다리엿장조림,54.13,1.864,2.4388,0.3,0,1.399185,0.314,17.96,0.2399,197.31,70.93,0.101666667,2.056,0,4,0,0,1,0,0,0,0
코다리찜,44.96,1.8626,1.4429,0.1535,0,1.399185,0.314,17.53,0.2224,197.15,69.94,0.0925,2.056,0,4,0,0,1,0,0,0,0
코울슬로,32.18,2.7964,2.296,0.3541,0,0.080159,0.865,12.3,0.1045,16.91,13.6,23.65416667,4.651,0,5,0,0,0,1,0,0,0
코코아,172.3,18.523,7.585,5.126,0,12.4184,0.51,274.8,0.837,88.1,219.4,110.2,1.58,0,8,0,0,0,0,0,0,1
콘샐러드,42.68,5.0414,2.369,0.3651,0,0.100859,0.995,12.5,0.1395,37.51,19.9,23.77083333,5.126,0,5,0,0,0,1,0,0,0
콘채소샐러드,42.68,5.0414,2.369,0.3651,0,0.100859,0.995,12.5,0.1395,37.51,19.9,23.77083333,5.126,0,5,0,0,0,1,0,0,0
콘채소전,63.95,7.5122,2.9077,0.5809,0,0.25925,1.065,11.15,0.3635,57.05,44,64.05,15.8965,2.09,5,0,0,0,1,0,0,0
콘치즈전,105.38,7.6421,6.0916,2.7468,0,0.654428,0.838,103.52,0.3429,195.64,169.01,65.39,10.9651,2.09,5,0,0,0,1,0,0,0
콜라비나박김치,5.5,1.29,0.0125,0.005,0,0.0725,0.6,10.5,0.0675,1.75,10.75,0.25,0,0,6,0,0,0,0,1,0,0
콜라비사과무침,41.32,5.7332,2.0357,0.305,0,0.086076,0.924,12.84,0.1845,136.97,19.07,3.813333333,0.246,0,5,0,0,0,1,0,0,0
콩가루무채국,46.06,2.022,2.4892,0.2535,0,0.253912,0.242,118.48,1.15,360.89,110.37,0.676666667,2.64,0.064,3,0,1,0,0,0,0,0
콩가루배추국,47.26,2.295,2.4712,0.2475,0,0.325662,0.122,124.03,1.289,364.94,109.27,0.755833333,4.672,0.064,3,0,1,0,0,0,0,0
콩가루봄동국,51.11,3.023,2.5307,0.258,0,0.438362,1.067,149.23,1.4185,377.19,122.22,27.61833333,9.32,0.064,3,0,1,0,0,0,0,0
콩가루시금치국,60.85,5.345,1.868,0.244,0,0.538286,2.592,80.29,1.7976,304.15,114.02,48.48666667,12.398,0.0256,3,0,1,0,0,0,0,0
콩가루시래기국,42.05,2.988,2.4022,0.2116,0,0.259911,1.627,89.04,1.2572,326.14,55.39,52.73083333,1.172,0.0256,3,0,1,0,0,0,0,0
콩가루열무된장국,36.84,2.897,1.082,0.1491,0,0.271999,1.605,97.81,1.3532,305.25,85.62,56.25416667,1.976,0.0256,3,0,1,0,0,0,0,0
콩국수,256.95,36.848,6.0225,2.626,0,7.482175,5.655,162.7,1.396,105.25,217.65,61.85,4.185,0,2,1,0,0,0,0,0,0
콩나물국,17.3,1.236,0.52,0.115,0,0.442036,0.512,56.64,0.4626,43.9,60.62,0.611666667,0.611,0.0256,3,0,1,0,0,0,0,0
콩나물김치국,21.05,1.896,0.55,0.115,0,0.473536,0.512,66.24,0.5826,78.7,66.47,4.124166667,1.661,0.0256,3,0,1,0,0,0,0,0
콩나물냉국,17.3,1.236,0.52,0.115,0,0.442036,0.512,56.64,0.4626,43.9,60.62,0.611666667,0.611,0.0256,3,0,1,0,0,0,0,0
콩나물냉채,29.98,5.9678,0.4517,0.0828,0,0.231473,1.37,25.43,0.3354,16.25,35.82,46.56833333,22.5409,0,5,0,0,0,1,0,0,0
콩나물돼지불고기,147.72,2.9312,13.1305,4.236,0,0.975187,0.877,15.68,0.372,160.46,63.98,51.5275,1.6705,0.1675,4,0,0,1,0,0,0,0
콩나물된장국,30.35,3.97,0.595,0.097,0,0.318586,1.132,61.89,0.8316,293.95,72.22,5.095,2.229,0.0256,3,0,1,0,0,0,0,0
콩나물맑은국,17.3,1.236,0.52,0.115,0,0.442036,0.512,56.64,0.4626,43.9,60.62,0.611666667,0.611,0.0256,3,0,1,0,0,0,0,0
콩나물무밥,211.84,41.3748,2.5498,0.364,0,1.9152,0.52,20.96,0.8885,5.77,74.13,0.376666667,1.918,0,2,1,0,0,0,0,0,0
콩나물무밥/양념장,216.61,42.2102,2.561,0.3672,0,1.934507,0.632,27.47,1.1494,149.26,81.92,6.236666667,3.0132,0,2,1,0,0,0,0,0,0
콩나물무침,34.85,2.1758,2.4868,0.3872,0,0.423301,0.905,17.03,0.3339,96.41,34.4,6.765833333,0.611,0,5,0,0,0,1,0,0,0
콩나물밥,190.5,40.7,0.54,0.065,0,1.89,0.4,15.5,0.8175,4.25,64.75,0.291666667,0.45,0,2,1,0,0,0,0,0,0
콩나물밥/양념장,195.27,41.5354,0.5512,0.0682,0,1.909307,0.512,22.01,1.0784,147.74,72.54,6.151666667,1.5452,0,2,1,0,0,0,0,0,0
콩나물어묵국,50.1,5.666,1.3,0.259,0,0.692836,0.532,66.24,0.5396,184.8,82.32,5.878333333,1.899,0.0256,3,0,1,0,0,0,0,0
콩나물어묵탕,50.1,5.666,1.3,0.259,0,0.692836,0.532,66.24,0.5396,184.8,82.32,5.878333333,1.899,0.0256,3,0,1,0,0,0,0,0
콩나물육개장,126.26,3.6492,8.5507,2.3383,0,2.133837,1.167,31.98,1.1934,41.3,119.5,33.36166667,2.7175,4.18,3,0,1,0,0,0,0,0
콩나물죽,114.3,24.42,0.324,0.039,0,0.6804,0.24,9.3,0.4905,2.55,38.85,0.175,0.27,0,0,0,0,0,0,0,0,0
콩나물쫄면,108.61,18.7357,2.4464,0.393,0,0.461491,1.237,22.03,0.4411,403.81,46.77,40.88,5.57,0,5,0,0,0,1,0,0,0
콩나물파채겉절이,55.04,7.2521,2.5396,0.3987,0,0.228539,1.875,18.14,0.4745,145.76,40.37,43.82583333,1.16,0,5,0,0,0,1,0,0,0
콩비지김치전,107.1,13.5632,3.8952,0.4229,0,3.57465,0.325,80.9,2.544,47.8,45.2,33.3125,1.789,1.045,4,0,0,1,0,0,0,0
콩비지맑은국,86.95,13.124,1.646,0.038,0,3.565436,0.202,119.34,2.7016,83.7,68.67,3.990833333,1.709,0.0256,3,0,1,0,0,0,0,0
콩비지찌개,99.25,13.124,1.961,0.155,0,3.787536,0.202,119.64,2.7796,88.3,89.77,4.290833333,1.735,0.0456,3,0,1,0,0,0,0,0
콩자반,52.53,3.3772,2.5819,0.3655,0,0.39046,2.096,20.83,0.6691,95.92,69.19,0.509166667,0.672,0,5,0,0,0,1,0,0,0
크래미게살죽 ,168.44,30.8038,2.1588,0.297,0,1.5497,0.48,72.26,0.713,242.92,94.68,46.10166667,0.89,0,0,0,0,0,0,0,0,0
크래미오이무침,122.68,14.8028,5.4789,0.8349,0,1.09685,1.375,83.36,0.5327,305.9,94.59,49.0725,5.6429,0,5,0,0,0,1,0,0,0
크래미유자샐러드,124.57,15.2348,5.4744,0.8324,0,1.0801,0.935,76.97,0.4712,306.15,90.99,71.185,5.2224,0,5,0,0,0,1,0,0,0
크래미채소샐러드,122.68,14.8028,5.4789,0.8349,0,1.09685,1.375,83.36,0.5327,305.9,94.59,49.0725,5.6429,0,5,0,0,0,1,0,0,0
크림스프,103.02,10.4002,5.0173,3.1455,0,3.127461,0.39,116.42,0.1171,36.7,92.73,65.50333333,1.6805,0,3,0,1,0,0,0,0,0
타락죽,141.4,26.615,1.78,1.085,0,1.346,0,58.6,0.415,20.4,68.1,27.6,0.395,0,0,0,0,0,0,0,0,0
탕국,71.51,1.35,4.6605,1.2979,0,1.142887,0.702,17.73,0.7354,12.1,70.35,2.911666667,1.358,0,3,0,1,0,0,0,0,0
탕수육/소스,91.87,4.349,5.1377,1.0082,0,1.427763,0.355,6.26,0.3563,136.5,70.99,22.61,1.2768,1.095,4,0,0,1,0,0,0,0
탕평채,121.12,6.651,8.0985,2.4548,0,0.745547,0.422,23.33,1.142,278.96,93.11,38.77,4.7373,3.135,4,0,0,1,0,0,0,0
토란국,67.06,3.922,3.767,1.1694,0,0.852312,0.712,8.28,0.5544,12.6,51.6,3.095,1.967,0,3,0,1,0,0,0,0,0
토마토,13.3,2.982,0.126,0.028,0,0.5047,1.82,6.3,0.133,1.4,20.3,22.16666667,9.912,0,7,0,0,0,0,0,1,0
토마토/치즈,58.38,7.4662,2.1973,1.4668,0,0.448228,1.159,69.31,0.2568,239,105.73,37.725,5.986,0,5,0,0,0,1,0,0,0
토마토감잣국,30.06,6.021,0.263,0.0224,0,0.244537,1.652,10.98,0.5689,250.75,27.15,11.56166667,7.717,0,3,0,1,0,0,0,0,0
토마토두부무조림,92.93,5.2402,5.956,0.8954,0,1.943435,2.864,37.21,0.8499,146.61,94.33,19.085,9.964,0,5,0,0,0,1,0,0,0
토마토두부샐러드,75.25,12.0685,1.535,0.245,0,1.310825,3.13,30.4,0.8245,241.05,83.1,26.0375,38.8485,0,5,0,0,0,1,0,0,0
토마토범벅,25.03,6.0182,0.0692,0.0212,0,0.263178,1.236,7.17,0.2402,98.51,19.93,29.76666667,6.273,0,5,0,0,0,1,0,0,0
토마토샐러드,60.55,6.2715,3.9405,0.614,0,0.464525,2.44,12,0.3555,24.7,34.4,29.1125,48.966,0,5,0,0,0,1,0,0,0
토마토스크램블,66.6,2.8422,4.2362,1.0724,0,1.2096,0.63,18.6,0.651,40.8,65.7,58.65,3.411,6.27,4,0,0,1,0,0,0,0
토마토어린잎샐러드,83.38,6.0814,6.327,0.9656,0,0.502964,2.745,24.15,0.592,42.06,54.75,27.89166667,30.257,0,5,0,0,0,1,0,0,0
토마토채소샐러드,60.55,6.2715,3.9405,0.614,0,0.464525,2.44,12,0.3555,24.7,34.4,29.1125,48.966,0,5,0,0,0,1,0,0,0
